mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.5631118297576903,0.3403206694136586,0.9439988136291504,0.2427508707496081,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.2631578947368421,0.37209302325581395,0.42857142857142855,0.5116279069767442,0.2926829268292683,0.3736266360740194,0.09035580760587085,60,0.9554655870445344,0.9711934156378601,0.963265306122449,0.9714285714285714,0.9794238683127572,0.9681553497092346,0.008146974153581553
3.6447236061096193,0.12898708374563067,0.9826078414916992,0.20192382858414062,15,sqrt,4,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.21621621621621623,0.4,0.42857142857142855,0.4782608695652174,0.3333333333333333,0.3712763695372391,0.09059445802833528,61,0.9672131147540983,0.9516129032258065,0.963265306122449,0.967479674796748,0.9794238683127572,0.9657989734423719,0.00892329951529762
4.573011493682861,0.34206583216980996,0.8801365852355957,0.29809605434082237,15,sqrt,2,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.37209302325581395,0.43902439024390244,0.4888888888888889,0.3333333333333333,0.36991117038763094,0.09369863632084333,62,0.963265306122449,0.959349593495935,0.959349593495935,0.9714285714285714,0.9754098360655737,0.965760580121693,0.006537004774175514
6.465976715087891,0.6622677089378043,1.588113260269165,0.6150330548760135,15,sqrt,1,2,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.2631578947368421,0.37209302325581395,0.43902439024390244,0.47619047619047616,0.2926829268292683,0.36862974225126055,0.08176667005291838,63,0.959349593495935,0.963265306122449,0.963265306122449,0.9714285714285714,0.9834710743801653,0.968155970309914,0.008609898904671998
4.981609773635864,0.23748856183292744,0.4225942134857178,0.5481107627198285,20,sqrt,4,10,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.21621621621621623,0.35,0.45,0.4878048780487805,0.3333333333333333,0.367470885519666,0.09554046660040641,64,0.9711934156378601,0.979253112033195,0.9752066115702479,0.9754098360655737,0.99581589958159,0.9793757749776933,0.00860644342952888
3.5699813842773436,0.6473006552576365,1.8991230964660644,0.693681642254771,15,sqrt,2,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.4888888888888889,0.3333333333333333,0.36737761016830783,0.09948430112023915,65,0.9672131147540983,0.963265306122449,0.963265306122449,0.9714285714285714,0.9794238683127572,0.968919233348065,0.006057866953730762
3.3380651473999023,1.0108506870524905,1.0548540115356446,0.4685039628052346,15,sqrt,4,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.36363636363636365,0.42857142857142855,0.5,0.32558139534883723,0.36680108075456913,0.09585656710417546,66,0.963265306122449,0.9516129032258065,0.959349593495935,0.9635627530364372,0.9754098360655737,0.9626400783892404,0.007703698232061691
3.397304153442383,0.11378629517383837,1.2687965393066407,0.6622563882790486,15,sqrt,1,2,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.2631578947368421,0.37209302325581395,0.42857142857142855,0.47619047619047616,0.2926829268292683,0.36653914991676584,0.08005584059775565,67,0.963265306122449,0.9711934156378601,0.9672131147540983,0.9714285714285714,0.9834710743801653,0.9713142964646287,0.0067737856060054785
6.596471548080444,0.23916352108203293,1.1469592094421386,0.3551853129686511,15,sqrt,4,5,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.4782608695652174,0.3333333333333333,0.3652520063035735,0.09694652778324225,68,0.9672131147540983,0.9672131147540983,0.959349593495935,0.9714285714285714,0.9794238683127572,0.968925652549092,0.006542837542318122
6.31533031463623,0.36007695054722094,1.6575339317321778,0.47898059202310844,15,sqrt,4,2,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.4782608695652174,0.3333333333333333,0.3652520063035735,0.09694652778324225,68,0.9672131147540983,0.9672131147540983,0.959349593495935,0.9714285714285714,0.9794238683127572,0.968925652549092,0.006542837542318122
6.434193849563599,0.6959757943584971,1.272113561630249,0.5554955718579184,20,sqrt,4,10,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.21621621621621623,0.34146341463414637,0.45,0.47619047619047616,0.3333333333333333,0.36344068807483443,0.09302637010283336,70,0.9711934156378601,0.979253112033195,0.9752066115702479,0.9754098360655737,0.9834710743801653,0.9769068099374085,0.004156180479283773
3.0501989364624023,0.32816345810283737,0.5045739650726319,0.1023144606531369,15,log2,4,2,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.3076923076923077,0.4,0.41025641025641024,0.45,0.24390243902439024,0.36237023139462166,0.07538216649391553,71,0.963265306122449,0.9752066115702479,0.959349593495935,0.9754098360655737,0.9794238683127572,0.9705310431133926,0.007778967163586133
2.9834134578704834,0.29455318594771,0.5045139789581299,0.3951887644143973,15,log2,4,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.3076923076923077,0.4,0.41025641025641024,0.45,0.24390243902439024,0.36237023139462166,0.07538216649391553,71,0.963265306122449,0.9752066115702479,0.959349593495935,0.9754098360655737,0.9794238683127572,0.9705310431133926,0.007778967163586133
4.013754844665527,0.7948092106795963,2.1665120124816895,0.918739901137547,15,sqrt,2,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.21621621621621623,0.3333333333333333,0.5,0.46511627906976744,0.2926829268292683,0.361469751089717,0.10635328599973887,73,0.963265306122449,0.963265306122449,0.963265306122449,0.9714285714285714,0.9834710743801653,0.9689391128352167,0.007924033799441265
4.691604232788086,0.1595974296560815,0.720827054977417,0.4685683152568773,15,sqrt,1,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.37209302325581395,0.47619047619047616,0.4888888888888889,0.25,0.36067772091027905,0.11227670604258777,74,0.9672131147540983,0.959349593495935,0.963265306122449,0.967479674796748,0.9754098360655737,0.966543505046961,0.005337332072947699
3.979367208480835,0.58690902182002,1.7158878326416016,0.5997095830009573,15,sqrt,2,2,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.2631578947368421,0.3333333333333333,0.47619047619047616,0.47619047619047616,0.25,0.3597744360902255,0.09918639380707811,75,0.9672131147540983,0.9672131147540983,0.963265306122449,0.9714285714285714,0.9794238683127572,0.9697087950743949,0.005501193854632066
6.237296199798584,0.37531571973986,0.9543993473052979,0.3785372142381777,15,sqrt,1,10,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.47619047619047616,0.4782608695652174,0.2926829268292683,0.3593367644269022,0.10334421759453259,76,0.9672131147540983,0.959349593495935,0.963265306122449,0.967479674796748,0.9754098360655737,0.966543505046961,0.005337332072947699
3.4262460231781007,0.6575414499658603,1.6034796714782715,0.5330906619742651,15,sqrt,1,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.4888888888888889,0.2926829268292683,0.35924752886749484,0.10351369249623543,77,0.959349593495935,0.959349593495935,0.963265306122449,0.967479674796748,0.9794238683127572,0.9657736072447649,0.007457449611318859
6.400283336639404,0.4828263857097494,0.8700342178344727,0.28864649562446426,15,sqrt,2,10,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.21621621621621623,0.37209302325581395,0.42857142857142855,0.4782608695652174,0.2926829268292683,0.35756489288758886,0.09381858172486354,78,0.9672131147540983,0.963265306122449,0.963265306122449,0.9714285714285714,0.9754098360655737,0.9681164268986283,0.004733853336645074
4.597424793243408,0.3287207722344696,0.6590200424194336,0.06744761427917184,15,sqrt,2,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.2631578947368421,0.34146341463414637,0.47619047619047616,0.45454545454545453,0.25,0.3570714480213838,0.09404061462787774,79,0.959349593495935,0.9672131147540983,0.963265306122449,0.9714285714285714,0.9714285714285714,0.9665370314459251,0.004704781957125727
4.275996732711792,0.46796969412093786,1.4837390422821044,0.29718757699403975,15,sqrt,1,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.21621621621621623,0.34146341463414637,0.46511627906976744,0.46511627906976744,0.2926829268292683,0.35611902316383315,0.09754232328729232,80,0.959349593495935,0.9672131147540983,0.963265306122449,0.967479674796748,0.9714285714285714,0.9657472521195605,0.004111387174269438
2.827037286758423,0.8895863660800566,1.959841012954712,0.6190077387830645,20,sqrt,4,10,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.34146341463414637,0.43902439024390244,0.45,0.3333333333333333,0.35600747088551965,0.08484532444052446,81,0.9711934156378601,0.979253112033195,0.979253112033195,0.9754098360655737,0.9875518672199171,0.9785322685979482,0.0054037160825995195
4.352860403060913,0.21374509486290422,0.6607994556427002,0.3127507675970548,15,log2,4,10,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.2631578947368421,0.34146341463414637,0.47619047619047616,0.45,0.24390243902439024,0.35494284491717093,0.0945230074458301,82,0.963265306122449,0.959349593495935,0.963265306122449,0.9714285714285714,0.9794238683127572,0.9673465290964323,0.007208174985012433
3.1293423652648924,0.17966546485719295,0.7663753986358642,0.3294286924220792,15,log2,4,10,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.2631578947368421,0.34146341463414637,0.47619047619047616,0.45,0.24390243902439024,0.35494284491717093,0.0945230074458301,82,0.963265306122449,0.963265306122449,0.963265306122449,0.9714285714285714,0.9754098360655737,0.9673268651722985,0.005131222045878092
4.767359733581543,0.7561894718671629,1.7786685943603515,0.7797549462326825,15,sqrt,1,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.46511627906976744,0.2926829268292683,0.3544930069036705,0.09784038564590596,84,0.9711934156378601,0.963265306122449,0.963265306122449,0.9714285714285714,0.9834710743801653,0.970524734738299,0.007406353660039799
6.213131237030029,0.48279479672955106,1.4125926971435547,0.3051238517184676,,sqrt,4,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.21621621621621623,0.35,0.3684210526315789,0.5,0.3333333333333333,0.3535941204362257,0.09049930966895704,85,0.9711934156378601,0.979253112033195,0.9874476987447699,0.9834710743801653,0.99581589958159,0.9834362400755161,0.008206513193798667
2.3267830848693847,0.3132165118505652,0.709715747833252,0.4066406818040248,15,log2,4,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.2631578947368421,0.4,0.3684210526315789,0.45,0.2857142857142857,0.35345864661654136,0.06993386633917323,86,0.959349593495935,0.979253112033195,0.9672131147540983,0.9754098360655737,0.9754098360655737,0.9713270984828751,0.0071630254916624485
2.161981773376465,0.2187062984499991,0.4990696907043457,0.10540050073324654,15,log2,4,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.2631578947368421,0.4,0.3684210526315789,0.45,0.2857142857142857,0.35345864661654136,0.06993386633917323,86,0.959349593495935,0.979253112033195,0.9672131147540983,0.9754098360655737,0.9754098360655737,0.9713270984828751,0.0071630254916624485
6.1452672481536865,0.4705800419385807,0.8886852264404297,0.4361356094433669,15,sqrt,2,5,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.42857142857142855,0.4888888888888889,0.2926829268292683,0.3519385587678271,0.09685652094950202,88,0.963265306122449,0.959349593495935,0.959349593495935,0.9714285714285714,0.9834710743801653,0.9673728277846113,0.009178441164641263
5.093180131912232,0.10183121876838633,1.6693203926086426,0.5061429042424685,20,sqrt,4,2,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.21621621621621623,0.3902439024390244,0.32432432432432434,0.4878048780487805,0.3333333333333333,0.3503845308723358,0.08881906966444598,89,0.9711934156378601,0.9833333333333333,0.979253112033195,0.9794238683127572,0.9916666666666667,0.9809740791967624,0.006647161323420488
4.165688848495483,0.3819081712541273,2.107269287109375,0.391513116940779,20,sqrt,4,5,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.21621621621621623,0.3902439024390244,0.32432432432432434,0.4878048780487805,0.3333333333333333,0.3503845308723358,0.08881906966444598,89,0.9711934156378601,0.9833333333333333,0.979253112033195,0.9794238683127572,0.9916666666666667,0.9809740791967624,0.006647161323420488
2.7600489139556883,0.37735225901811786,0.398710823059082,0.13920861582785815,15,log2,4,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.37209302325581395,0.43902439024390244,0.47619047619047616,0.24390243902439024,0.34948530898615976,0.10343205376510754,91,0.959349593495935,0.9672131147540983,0.9554655870445344,0.9714285714285714,0.9754098360655737,0.9657733405577427,0.007408521315545422
6.195424222946167,0.6759683356869849,1.799682331085205,0.8311794987683003,15,sqrt,2,2,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.47619047619047616,0.42857142857142855,0.2926829268292683,0.3493988762281445,0.09333469277619312,92,0.9672131147540983,0.963265306122449,0.963265306122449,0.9714285714285714,0.9834710743801653,0.9697286745615467,0.007504951784484545
6.784930229187012,0.5622012334467251,1.9905805587768555,0.5998007412517432,20,sqrt,4,2,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.21621621621621623,0.35,0.3684210526315789,0.47619047619047616,0.3333333333333333,0.34883221567432093,0.08298485577665604,93,0.9711934156378601,0.9833333333333333,0.9833333333333333,0.9754098360655737,0.9916666666666667,0.9809873170073533,0.007100491420186089
7.446140623092651,0.26237516377477627,2.7425843715667724,0.20570861564738474,20,sqrt,4,5,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.21621621621621623,0.35,0.3684210526315789,0.47619047619047616,0.3333333333333333,0.34883221567432093,0.08298485577665604,93,0.9711934156378601,0.9833333333333333,0.9833333333333333,0.9754098360655737,0.9916666666666667,0.9809873170073533,0.007100491420186089
4.25297737121582,0.1948557814852417,1.0560533046722411,1.0886240752985537,,sqrt,4,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.21621621621621623,0.358974358974359,0.358974358974359,0.5,0.2926829268292683,0.3453695721988405,0.09352777299846049,95,0.9752066115702479,0.979253112033195,0.9874476987447699,0.9875518672199171,0.99581589958159,0.985055037829944,0.007189005099979551
4.351389598846436,0.12562384801919196,1.1647035598754882,0.15364373131188883,15,sqrt,2,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.21621621621621623,0.3333333333333333,0.46511627906976744,0.45454545454545453,0.25,0.3438422566329543,0.10214479853364661,96,0.9554655870445344,0.9672131147540983,0.963265306122449,0.967479674796748,0.9834710743801653,0.9673789514195992,0.009141601574561616
2.3495657444000244,0.16945518992473152,1.5330021381378174,0.21862071673730787,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.358974358974359,0.4,0.45,0.2926829268292683,0.34357470040396876,0.08192370160688796,97,0.9711934156378601,0.979253112033195,0.9874476987447699,0.9916666666666667,1.0,0.9859121786164984,0.009949108678665674
2.787486457824707,0.4652745605715742,1.8378309249877929,0.4501416811522475,20,sqrt,4,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.21621621621621623,0.3902439024390244,0.3684210526315789,0.45,0.2926829268292683,0.34351281962321756,0.08115643781948267,98,0.9711934156378601,0.9833333333333333,0.9833333333333333,0.9794238683127572,0.9916666666666667,0.9817901234567902,0.006636241093105565
3.58177227973938,0.7590829455950785,1.1448548793792725,0.7635137069500911,20,sqrt,4,5,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.21621621621621623,0.3902439024390244,0.3684210526315789,0.45,0.2926829268292683,0.34351281962321756,0.08115643781948267,98,0.9711934156378601,0.9833333333333333,0.9833333333333333,0.9794238683127572,0.9916666666666667,0.9817901234567902,0.006636241093105565
5.857299375534057,0.36565180287327825,0.8167858123779297,0.37353999109436326,15,sqrt,1,5,500,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.21621621621621623,0.3333333333333333,0.42857142857142855,0.4888888888888889,0.25,0.3434019734019734,0.10336517948602214,100,0.9672131147540983,0.959349593495935,0.959349593495935,0.9714285714285714,0.9834710743801653,0.968162389510941,0.00895829946488133
4.844871997833252,0.16838161350743036,0.807278823852539,0.41740217557250453,15,log2,4,2,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.2631578947368421,0.358974358974359,0.43902439024390244,0.41025641025641024,0.24390243902439024,0.34306309864718076,0.07771017545200246,101,0.963265306122449,0.9672131147540983,0.9672131147540983,0.9714285714285714,0.9834710743801653,0.9705182362878766,0.006972193018040877
4.810923528671265,0.4259335465363211,0.618371057510376,0.2854323729859574,15,log2,4,5,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.2631578947368421,0.358974358974359,0.43902439024390244,0.41025641025641024,0.24390243902439024,0.34306309864718076,0.07771017545200246,101,0.963265306122449,0.9672131147540983,0.9672131147540983,0.9714285714285714,0.9834710743801653,0.9705182362878766,0.006972193018040877
4.840872573852539,0.4843371563843668,0.6970435619354248,0.5691907629213208,,sqrt,4,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.21621621621621623,0.4,0.32432432432432434,0.42105263157894735,0.2926829268292683,0.3308552197897513,0.07424075889909487,103,0.9752066115702479,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9908431576925525,0.008416804199888961
4.544335222244262,0.5247280577598639,1.5525490760803222,0.5207651150658322,,sqrt,4,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.21621621621621623,0.4,0.32432432432432434,0.42105263157894735,0.2926829268292683,0.3308552197897513,0.07424075889909487,103,0.9752066115702479,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9908431576925525,0.008416804199888961
2.094721555709839,0.11026060789147822,0.4611978530883789,0.11734423412593041,15,log2,2,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.2631578947368421,0.34146341463414637,0.3684210526315789,0.42105263157894735,0.25,0.32881899871630293,0.06443455919565998,105,0.9554655870445344,0.9752066115702479,0.9672131147540983,0.967479674796748,0.9875518672199171,0.9705833710771092,0.010572068542579334
4.029230690002441,0.5567165545371349,1.7584046840667724,0.5973418193489961,,sqrt,4,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.21621621621621623,0.4,0.32432432432432434,0.41025641025641024,0.2926829268292683,0.3286959755252438,0.07169953372882068,106,0.979253112033195,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9916524577851419,0.006939246576510299
4.624941301345825,0.986702493118894,1.7807362079620361,0.5915961258160628,,sqrt,4,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.21621621621621623,0.4,0.32432432432432434,0.41025641025641024,0.2926829268292683,0.3286959755252438,0.07169953372882068,106,0.979253112033195,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9916524577851419,0.006939246576510299
2.857208251953125,0.31562032858615974,0.7394548892974854,0.2500850859927811,15,log2,2,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.2631578947368421,0.35,0.3684210526315789,0.41025641025641024,0.25,0.3283670715249663,0.06192221480462725,108,0.9672131147540983,0.9711934156378601,0.9711934156378601,0.9714285714285714,0.9834710743801653,0.9728999183677111,0.005515038344902787
2.218293285369873,0.14984419238177737,0.6419012069702148,0.11955978566855958,15,log2,1,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.21621621621621623,0.35,0.41025641025641024,0.42105263157894735,0.24390243902439024,0.3282855394151928,0.08423362236935576,109,0.959349593495935,0.9672131147540983,0.9672131147540983,0.9754098360655737,0.9834710743801653,0.9705313466899742,0.008225437886666909
7.363437557220459,0.1694492994443311,1.7631836414337159,0.4653151939141057,,sqrt,4,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.2222222222222222,0.35,0.32432432432432434,0.45,0.2926829268292683,0.32784589467516295,0.07458904179350852,110,0.9833333333333333,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9924685020451696,0.005529920987587169
7.255567407608032,0.07478340380453649,2.033972454071045,0.20775232547748143,,sqrt,4,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.2222222222222222,0.35,0.32432432432432434,0.45,0.2926829268292683,0.32784589467516295,0.07458904179350852,110,0.9833333333333333,0.9915966386554622,0.9915966386554622,0.99581589958159,1.0,0.9924685020451696,0.005529920987587169
2.795322799682617,0.3330721486441879,0.39337525367736814,0.14138864216789984,15,log2,2,10,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.2631578947368421,0.35,0.3157894736842105,0.46511627906976744,0.24390243902439024,0.3275932173030421,0.07837096650551027,112,0.963265306122449,0.9672131147540983,0.9672131147540983,0.9714285714285714,0.9794238683127572,0.9697087950743949,0.005501193854632066
2.34946722984314,0.3905411471617007,0.3866124629974365,0.2454733063292235,15,log2,1,5,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.2631578947368421,0.35,0.3684210526315789,0.4,0.25,0.3263157894736842,0.059289421122690276,113,0.9672131147540983,0.9752066115702479,0.9752066115702479,0.967479674796748,0.9834710743801653,0.9737154174143015,0.0060130622603515975
5.052635288238525,0.29799567918545455,0.41854062080383303,0.09328293482741648,15,log2,1,10,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.2631578947368421,0.35,0.3157894736842105,0.45,0.24390243902439024,0.32456996148908857,0.07312341555067263,114,0.959349593495935,0.959349593495935,0.963265306122449,0.9714285714285714,0.9754098360655737,0.965760580121693,0.006537004774175514
5.047452449798584,0.3873225278357682,0.68956298828125,0.3477317789617365,15,log2,2,5,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.2631578947368421,0.358974358974359,0.3684210526315789,0.42105263157894735,0.20512820512820512,0.3233468286099865,0.07803304585050531,115,0.9711934156378601,0.9711934156378601,0.9711934156378601,0.9714285714285714,0.9875518672199171,0.9745121371124139,0.006520501135343645
4.821309566497803,0.15597358325132177,0.583750581741333,0.08885239259308503,15,log2,2,10,500,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.2631578947368421,0.35,0.358974358974359,0.4,0.24390243902439024,0.32320693854711824,0.0596480378561136,116,0.963265306122449,0.959349593495935,0.963265306122449,0.9714285714285714,0.9794238683127572,0.9673465290964323,0.007208174985012433
2.8204795837402346,0.32488726013204017,1.0671465873718262,0.5067553609244099,15,log2,1,10,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.2631578947368421,0.35,0.32432432432432434,0.41025641025641024,0.24390243902439024,0.3183282136683934,0.06012122544114885,117,0.959349593495935,0.9554655870445344,0.9672131147540983,0.9754098360655737,0.9834710743801653,0.9681818411480613,0.010263086389518271
3.620089626312256,0.059812752000707806,0.6135006904602051,0.19146081372621238,15,log2,1,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.21621621621621623,0.35,0.3157894736842105,0.41025641025641024,0.2926829268292683,0.3169890053972211,0.06408730598930472,118,0.9672131147540983,0.979253112033195,0.979253112033195,0.9714285714285714,0.9875518672199171,0.9769399554937955,0.007046997118267724
2.5884025573730467,0.46074750229691136,0.5460647583007813,0.3357507891723052,15,log2,2,2,200,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.21621621621621623,0.35,0.3157894736842105,0.45,0.25,0.31640113798008535,0.08176067914241321,119,0.9752066115702479,0.9752066115702479,0.9833333333333333,0.9714285714285714,0.9834710743801653,0.9777292404565131,0.00483322370626755
